458,HOTEL STATUS,M,RIVERA S/N ENTRE GRAL ARTIGAS Y REP FED DE BRASIL,,,,RIO BRANCO,CERRO LARGO,46752264,,,099658270,hiram.2264@hotmail.com,,,,-32.620800,-55.612700,,,,,,,,,458,5342079
332,POSADA DE BRITOPOLIS,M,GUANABARA 007,,,,BRITOPOLIS,COLONIA,45872221,,,098427727,info@britopolis.com,www.britopolis.com,,,-32.620800,-55.612700,,,,,,,,,332,5080142
779,APART LAS TUNAS,M,RUTA 21 KM 256,,,,CARMELO,COLONIA,099426715,,,,lastunasapart@gmail.com,www.apartlastunas.com,,,-32.620800,-55.612700,,,,,,,,,779,6807619
787,BEMAR CARMELO HOTEL,M,TABARE 2671,,,,CARMELO,COLONIA,098140004,,,,reservas@bemarhotel.com,www.bemarcarmelohotel.com,,,-32.620800,-55.612700,,,,,,,,,787,6811077
622,CARMELO LODGE,M,CNO DE LOS PEREGRINOS - COLONIA ESTRELLA,,,,CARMELO,COLONIA,29154983,,,099286676,sbarran@bbgestudio.com,,,,-33.964444,-58.295278,,,,,,,,,622,5728345
327,HOTEL URBANO,M,SARANDI 308,,,,CARMELO,COLONIA,45422224,,,091599900,info@carmelohotelurbano.com,www.carmelohotelurbano.com,,,-33.999200,-58.282600,,,,,,,,,327,5072282
224,LO D` PEPE,M,19 DE ABRIL 146 APARTAMENTO 1,,,,CARMELO,COLONIA,45425401,099557187,,,eugeniav_23@hotmail.com,,,,-32.620800,-55.612700,,,,,,,,,224,4732856
616,POSADA DE CAMPO LOS AZAHARES,M,RUTA 21 KILOMETRO 247 CAMINO DE LOS AHLERS LA CALLECITA PADRON 19036,,,,CARMELO,COLONIA,45402722,,,098812609,oliverayanina@yahoo.com,www.posadalosazahares.com.uy,,,-34.023930,-58.248230,,,,,,,,,616,5727410
761,POSADA DEL NAVEGANTE,M,JOSE ENRIQUE RODO 383,,,,CARMELO,COLONIA,45423973,,,099632281,posadadelnavegante@hotmail.com,www.posadadelnavegante.com,,,-34.008200,-58.286800,,,,,,,,,761,6375556
798,CALIU EARTHSHIP ECOLODGE,M,TULA SUAREZ DE CUTINELA PADRON 22363,,,,COLONIA DEL SACRAMENTO,COLONIA,097544243,,,,caliusustentable@gmail.com,www.caliu.com.uy,,,-32.620800,-55.612700,,,,,,,,,798,6826022
247,CASA DE CAMPO LO DE FATSIA,M,RUTA 1 KILOMETRO 170,,,,COLONIA DEL SACRAMENTO,COLONIA,45220512,,,098889842,casadecampolodefatsia@gmail.com,www.posadalodefatsia.com.uy,,,-32.620800,-55.612700,,,,,,,,,247,4895316
618,CASA DEL SOL,M,RUTA 1 KILOMETRO 170.500,,,,COLONIA DEL SACRAMENTO,COLONIA,45226383,,,095878984,recepcion@daysinncasadelsol.com,www.daysinncasadelsol.com,,,-34.445700,-57.779900,,,,,,,,,618,5728071
19,CHARCO HOTEL,M,SAN PEDRO 116,,,,COLONIA DEL SACRAMENTO,COLONIA,45235000,,,,info@charcohotel.com,www.charcohotel.com,,,-32.620800,-55.612700,,,,,,,,,19,4445687
274,COSTA COLONIA RIVERSIDE BOUTIQUE HOTEL,M,JOAQUIN TORRES GARCIA 1102,,,,COLONIA DEL SACRAMENTO,COLONIA,45223097,,,,info@costacolonia.com,www.costacolonia.com,,,-34.546000,-57.845400,,,,,,,,,274,5033137
147,DAZZLER COLONIA,M,RAMBLA DE LAS AMERICAS 1530,,,,COLONIA DEL SACRAMENTO,COLONIA,45235800,27160000,,093977000,reservas@dazzlercolonia.com,www.dazzlercolonia.com,,,-32.620800,-55.612700,,,,,,,,,147,4647346
255,EL MIRADOR HOTEL & SPA,M,FRANKLIN DELANO ROOSEVELT 381,,,,COLONIA DEL SACRAMENTO,COLONIA,45222004,45222552,,,reservas@hotelelmirador.com,www.hotelelmirador.com,,,-34.467600,-57.837600,,,,,,,,,255,4897776
588,EL VIAJERO HOSTEL,M,GENERAL FLORES 440,,,,COLONIA DEL SACRAMENTO,COLONIA,45222683,,,091091421,natalyp@viajerohostel.com,,,,-32.620800,-55.612700,,,,,,,,,588,5704867
668,HOST,M,CALLE DEL COLEGIO 78,,,,COLONIA DEL SACRAMENTO,COLONIA,091313233,,,,hola@torresmartinol.com,,,,-32.620800,-55.612700,,,,,,,,,668,6017435
788,HOSTEL & SUITES DEL RIO,M,RIVADAVIA 288,,,,COLONIA DEL SACRAMENTO,COLONIA,45238151,,,099306244,hreservas@hosteldelrio.com,www.hosteldelrio.com,,,-32.620800,-55.612700,,,,,,,,,788,6811126
550,HOTEL BOUTIQUE POSADA DEL ANGEL,M,WASHINGTON BARBOT 59,,,,COLONIA DEL SACRAMENTO,COLONIA,45224602,,,,info@posadadelangel.net,www.posadadelangel.net,,,-32.620800,-55.612700,,,,,,,,,550,5547332
586,HOTEL ITALIANO,M,INTENDENTE SUAREZ 105,,,,COLONIA DEL SACRAMENTO,COLONIA,45222103,45227878,,099574133,reservas@hotelitaliano.com.uy,www.hotelitaliano.com.uy,,,-34.472400,-57.847300,,,,,,,,,586,5704965
654,HOTEL LA MISION,M,MISIONES DE LOS TAPES 171,,,,COLONIA DEL SACRAMENTO,COLONIA,45226767,,,099573879,lamision@adinet.com.uy,www.lamisionhotel.com,,,-34.472200,-57.851400,,,,,,,,,654,6007571
257,HOTEL LEONCIA,M,RIVERA 214,,,,COLONIA DEL SACRAMENTO,COLONIA,45222369,,,098544537,hleoncia@adinet.com.uy,www.hotelleoncia.com.uy,,,-34.470300,-57.843600,,,,,,,,,257,4897841
106,HOTEL RADISSON COLONIA DEL SACRAMENTO,M,WASHINGTON BARBOT 283,,,,COLONIA DEL SACRAMENTO,COLONIA,45230460,45230464,,,reservas@radissoncolonia.com,www.radissoncolonia.com,,,-34.469000,-57.848800,,,,,,,,,106,4582060
193,HOTEL RINCON DEL REAL,M,JOSE LUIS ZORRILLA DE SAN MARTIN 115,,,,COLONIA DEL SACRAMENTO,COLONIA,45221900,45221901,,,rdelreal@adinet.com.uy,,,,-34.443600,-57.855600,,,,,,,,,193,4695188
261,HOTEL RIVERA,M,RIVERA 131,,,,COLONIA DEL SACRAMENTO,COLONIA,45220807,,,094098733,riverahotel@adinet.com.uy,www.hotelrivera.com.uy,,,-34.472100,-57.843900,,,,,,,,,261,4897902
137,HOTEL ROMI,M,GENERAL FRUCTUOSO RIVERA 236,,,,COLONIA DEL SACRAMENTO,COLONIA,45230456,,,092999355,hotelromi@hotmail.com,www.hotelromi.com,,,-34.469600,-57.844000,,,,,,,,,137,4647183
813,HOTEL SOL COLONIA,M,AV ARTIGAS 377,,,,COLONIA DEL SACRAMENTO,COLONIA,45225500,,,098277915,hotelsolcolonia@vera.com.uy,www.hotelsolcolonia.uy,,,-32.620800,-55.612700,,,,,,,,,813,6953371
553,LAS LIEBRES,M,CONTINUACION ZAPICAN 645,,,,COLONIA DEL SACRAMENTO,COLONIA,45241181,,,094444044,info@lasliebres.com.uy,www.lasliebres.com.uy,,,-34.431250,-57.852690,,,,,,,,,553,5548444
119,PERLA DEL PLATA,M,WASHINGTON BARBOT 121,,,,COLONIA DEL SACRAMENTO,COLONIA,45241018,,,,perladelplata.colonia@gmail.com,www.perladelplata.com.uy,,,-34.472400,-57.848400,,,,,,,,,119,4590410
253,PLAZA MAYOR,M,CALLE DEL COMERCIO 111,,,,COLONIA DEL SACRAMENTO,COLONIA,45225316,,,,gerencia@posadaplazamayor.com,www.posadaplazamayor.com,,,-34.471900,-57.852500,,,,,,,,,253,4897744
371,POSADA BOUTIQUE  LAS TERRAZAS,M,MANUEL LOBO 281,,,,COLONIA DEL SACRAMENTO,COLONIA,45224776,,,,info@posadalasterrazas.com,www.posadalasterrazas.com,,,-34.472356,-57.848714,,,,,,,,,371,5110574
797,POSADA BOUTIQUE LEVRERO,M,18 DE JULIO 521,,,,COLONIA DEL SACRAMENTO,COLONIA,45225827,,,091225617,levrerohotel@gmail.com,,,,-32.620800,-55.612700,,,,,,,,,797,6825548
589,POSADA DE LA FLOR,M,ITUZAINGO 268,,,,COLONIA DEL SACRAMENTO,COLONIA,45230794,,,,delaflorposada@gmail.com,www.posada-delaflor.com,,,-34.469500,-57.849300,,,,,,,,,589,5704837
606,POSADA DEL VIRREY,M,ESPAÑA 217,,,,COLONIA DEL SACRAMENTO,COLONIA,45222223,,,094137475,raraujo@posadadelvirrey.com,,,,-34.469600,-57.852000,,,,,,,,,606,5723911
605,POSADA DON ANTONIO,M,ITUZAINGO 240,,,,COLONIA DEL SACRAMENTO,COLONIA,45225344,,,094137475,raraujo@posadadelvirrey.com,www.posadadonantonio.com,,,-34.469700,-57.849400,,,,,,,,,605,5723855
268,POSADA EL VIEJO CONSULADO,M,GENERAL VENANCIO FLORES 230,,,,COLONIA DEL SACRAMENTO,COLONIA,,,,098003311,largensrl@gmail.com,,,,-32.620800,-55.612700,,,,,,,,,268,5024553
256,POSADA VIAJERO,M,ODRIZOLA 269,,,,COLONIA DEL SACRAMENTO,COLONIA,45228645,,,091091421,coloniabb@viajerohostels.com,www.viajerohostels.com,,,-32.620800,-55.612700,,,,,,,,,256,4897818
611,REAL COLONIA HOTEL & SUITES,M,GONZALEZ MORENO 001,,,,COLONIA DEL SACRAMENTO,COLONIA,45221395,,,,administracion@realcolonia.com,www.realcolonia.com,,,-32.620800,-55.612700,,,,,,,,,611,5725489
117,ROYAL HOTEL,M,GENERAL FLORES 340,,,,COLONIA DEL SACRAMENTO,COLONIA,45223139,,,099670218,reservas@hotelroyal.com.uy,www.hotelroyal.com.uy,,,-34.470500,-57.847400,,,,,,,,,117,4590379
754,TECHOS AMARILLOS APART HOTEL,M,RINCON DEL REY Y TEMBETARI,,,,FOMENTO,COLONIA,45872975,,,098748433,sabriper@hotmail.com,,,,-32.620800,-55.612700,,,,,,,,,754,6374842
138,HOTEL DEL PRADO,M,BARRIO HOTEL DEL PRADO,,,,NUEVA HELVECIA,COLONIA,45544169,,,099525065,hotprado@adinet.com.uy,,,,-34.300100,-57.230100,,,,,,,,,138,4647200
505,HOTEL NIRVANA,M,JOSE BATLLE Y ORDOÑEZ S/N,,,,NUEVA HELVECIA,COLONIA,29024124,45544081,,,infonirvana@hotelnirvana.com,www.hotelnirvana.com,,,-34.306800,-57.237000,,,,,,,,,505,5367954
733,RUTA DOCE SA,M,RUTA 12 KM 1.5,,,,NUEVA PALMIRA,COLONIA,,,,,administracion@rutadoce.com.uy,,,,-32.620800,-55.612700,,,,,,,,,733,6370638
613,AL NATURAL POSADA,M,PUNTA GORDA PADRON 4675,,,,PUNTA GORDA,COLONIA,45448881,,,099725471,alnatural@alnatural.com.uy,www.alnatural.com/es,,,-33.912800,-58.411800,,,,,,,,,613,5726147
239,HOSTAL MARINAS DEL RIACHUELO,M,RUTA 1 KILOMETRO 166500 CAMINO VENTURA CASAL S/N,,,,RIACHUELO,COLONIA,45202047,,,091084176,marinasdelriachuelo@gmail.com,www.marinasdelriachuelo.net,,,-32.620800,-55.612700,,,,,,,,,239,4830108
610,HOTEL ROSARIO,M,RIVERA 104,,,,ROSARIO,COLONIA,45522333,,,099234568,pablo.schnyder@hotmail.com,www.booking.com/hotel/uy/rosario.es.html,,,-34.312700,-57.354700,,,,,,,,,610,5725517
206,MON PETIT,M,RUTA 1 KILOMETRO 127.500,,,,ROSARIO,COLONIA,45523016,,,,monpetithoteldecampo@gmail.com,,,,-32.620800,-55.612700,,,,,,,,,206,4708367
808,SIMPLE CAMP,M,CAMINO VECINAL 103/6,,,,SAN PEDRO,COLONIA,092305796,,,,infosimplecamp@gmail.com,www.simplecamp.com.uy,,,-32.620800,-55.612700,,,,,,,,,808,6948137
803,HOSPEDAJE DEL CENTRO,M,ZORRILLA 808,,,,DURAZNO,DURAZNO,43620672,,,092497602,jorgedur2011@hotmail.com,,,,-32.620800,-55.612700,,,,,,,,,803,6831109
182,HOTEL CENTRAL,M,MANUEL ORIBE 699,,,,DURAZNO,DURAZNO,43620305,,,091226074,gerencia@hotelcentral.com.uy,www.hotelcentral.com.uy,,,-33.381700,-56.524000,,,,,,,,,182,4689612
763,HOTEL DURAZNO,M,DR LUIS ALBERTO DE HERRERA 937,,,,DURAZNO,DURAZNO,43622040,43622371,,,hoteldur@hotmail.com,,,,-32.620800,-55.612700,,,,,,,,,763,6385045
601,HOTEL SANTA CRISTINA,M,RUTA 5 KILOMETRO 178,,,,DURAZNO,DURAZNO,43622525,,,,info@hotelsantacristina.com.uy,www.santacristina.com.uy,,,-33.431400,-56.492700,,,,,,,,,601,5716900
656,PATIO SARANDI,M,19 DE ABRIL 881,,,,DURAZNO,DURAZNO,43631303,,,,info@hotelpatiosarandi.com,www.hotelpatiosarandi.com,,,-32.620800,-55.612700,,,,,,,,,656,6007868
786,TERRAZAS DEL RIO NEGRO,M,RUTA 5 KM 248 ESQ BATLLE Y ORDOÑEZ,,,,DURAZNO,DURAZNO,092706009,,,,,,,,-32.620800,-55.612700,,,,,,,,,786,6952872
352,HOTEL BRISAS DEL YI,M,SARANDI 549 ESQ BATLLE,,,,SARANDÍ DEL YÍ,DURAZNO,43678100,,,,gloriagwilkins@hotmail.com,,,,-32.620800,-55.612700,,,,,,,,,352,5105003
799,HOTEL REFUGIOS,M,ORIBE 684,,,,SARANDÍ DEL YÍ,DURAZNO,43679452,,,098342403,refugioshotelgmail.com,,,,-32.620800,-55.612700,,,,,,,,,799,6826009
720,CASITAS DE PIEDRA,M,BATLLE Y ORDOÑEZ 1035,,,,TRINIDAD,FLORES,099635717,099102500,,,casitadepiedra1035@gmail.com,,,,-32.620800,-55.612700,,,,,,,,,720,6246095
562,ESTANCIA LA AMOROSA,M,PARAJE LAS MUCHAS CAMINO VECINAL,,,,TRINIDAD,FLORES,,,,,,,,,-32.620800,-55.612700,,,,,,,,,562,5566230
222,GRAN HOTEL FLORES,M,DR LUIS A DE HERRERA 612,,,,TRINIDAD,FLORES,43642654,,,097822250,info@granhotelflores.com.uy,www.granhotelflores.com.uy,,,-33.517200,-56.898600,,,,,,,,,222,4732868
585,HOTEL MAXIM,M,ALFREDO PUIG 750,,,,TRINIDAD,FLORES,43645860,,,,hotelmaxim@hotelmaxim.com.uy,www.hotelmaxim.com.uy,,,-33.519800,-56.896800,,,,,,,,,585,5705003
629,HOTEL TRINIDAD,M,SANTISIMA TRINIDAD 667,,,,TRINIDAD,FLORES,43642307,,,091777973,taxi2144@hotmail.com,,,,-33.518000,-56.900000,,,,,,,,,629,5952082
775,HOTEL LAIN,M,JULIO A GODAY S/N,,,,FLORIDA,FLORIDA,44662006,,,092860060,hola@hotellain.com.uy,www.hotellain.com.uy,,,-32.620800,-55.612700,,,,,,,,,775,6806059
630,HOTEL REAL,M,INDEPENDENCIA 627,,,,FLORIDA,FLORIDA,43522498,43530010,,,hotelreal627@gmail.com,,,,-34.100000,-56.215100,,,,,,,,,630,5952397
718,VILLA HIPICA,M,RUTA 5 KM 138900,,,,SARANDI GRANDE,FLORIDA,43548032,,,099331646,afbuffoni@gmail.com,,,,-32.620800,-55.612700,,,,,,,,,718,6245707
705,CASA DE CAMPO EL DESTACAMENTO,M,RUTA 8 KM 12 PADRÓN RURAL 2472,,CERRO PELADO,,MINAS,LAVALLEJA,44402038,,,099108300,rosacorrea0405@hotmail.com,www.eldestacamento.com,,,-32.620800,-55.612700,,,,,,,,,705,6238529
658,EL ABRAZO DE LAS SIERRAS,M,PADRÓN Nº 18.462,,SAN FRANCISO DE LAS SIERRAS,,MINAS,LAVALLEJA,,,,092951235,info@abrazosierras.uy,www.abrazosierras.uy,,,-32.620800,-55.612700,,,,,,,,,658,6007833
760,HOTEL MINAS,M,25 DE MAYO 525,,,,MINAS,LAVALLEJA,44424272,,,092773825,hotelminas@gmail.com,www.hotelminas.com,,,-32.620800,-55.612700,,,,,,,,,760,6375507
34,HOTEL VERDUN,M,25 DE MAYO 444,,,,MINAS,LAVALLEJA,44422110,44420910,,097259439,hotelverdun@gmail.com,www.hotelverdun.com,,,-34.378300,-55.238000,,,,,,,,,34,4445981
220,NUEVO HOTEL PLAZA,M,FRANKLIN DELANO ROOSEVELT 639,,,,MINAS,LAVALLEJA,44422328,,,099715762,info@nuevohotelplaza.com.uy,www.nuevohotelplaza.com.uy,,,-34.378000,-55.238400,,,,,,,,,220,4726114
83,PARQUE DE MINAS - HOTEL VACACIONAL,M,RUTA 12 KILOMETRO 347500,,SAN FRANCISCO,,MINAS,LAVALLEJA,44430000,22003010,,,,www.parquedeminas.uy,,,-34.424400,-55.193700,,,,,,,,,83,4436866
723,POSADA LA SERENA,M,RUTA 8 KM 122400,,,,MINAS,LAVALLEJA,097356235,,,,laserenaposada@gmail.com,,,,-32.620800,-55.612700,,,,,,,,,723,6254150
29,CAMPING LAGUNA DE LOS CUERVOS,M,PADRONES 16608 Y 16609 PRIMERA SECCION JUDICIAL,,,,SANTA LUCIA,LAVALLEJA,44425733,44403962,,099912596,salzugar@adinet.com.uy,www.lagunadeloscuervos.com.uy,,,-32.620800,-55.612700,,,,,,,,,29,4445873
753,LA GUARIDA,M,GUAZUBIRA S/N - PADRON 2526,,,,VILLA SERRANA,LAVALLEJA,099337552,099884590,,,,,,,-32.620800,-55.612700,,,,,,,,,753,6374673
96,ARENISCA,M,TALLER DE LOS INDIOS S/N,,,,BALNEARIO SOLIS,MALDONADO,,,,098334838,info@arenisca.com.uy,www.arenisca.com.uy,,,-32.620800,-55.612700,,,,,,,,,96,4526799
362,LA MUSICA Y EL MAR,M,RUTA 10 ESQUINA YATAY PADRON 24,,,,BALNEARIO SOLIS,MALDONADO,44380099,,,099686113,andresgurevich@gmail.com,www.lamusicayelmar.com.uy,,,-34.798900,-55.383900,,,,,,,,,362,5108582
69,APART HOTEL BELLAMAR,M,CALLE 6 ENTRE 10 Y 9,,,,BELLA VISTA,MALDONADO,,,,099072920,bellamar87@gmail.com,www.bellamar.com.uy,,,-32.620800,-55.612700,,,,,,,,,69,4519569
15,MANDALAS DEL ESTE,M,CALLE 17 S/N ESQUINA FRAGATA,,,,BELLA VISTA,MALDONADO,099890545,,,099890547,mandalasdeleste@gmail.com,,,,-32.620800,-55.612700,,,,,,,,,15,4445631
104,EL REFUGIO,M,AVENIDA LAS AMARRAS S/N,,,,CHIHUAHUA,MALDONADO,,,,099903929,inforefugio@gmail.com,www.playachihuahua.com,,,-34.875200,-55.087100,,,,,,,,,104,4585744
728,PUNTA DEL ESTE ARENAS HOTEL Y RESORT,M,AV DE LAS AMARRAS ESQ EL TONGON,,,,CHIHUAHUA,MALDONADO,42577591,,,099916364,reservas@puntadelestearenas.com,www.puntadelestearenas.com,,,-32.620800,-55.612700,,,,,,,,,728,6368921
9,ANASTASIO PLAYA HOTEL,M,MANZ. 61 PADRÓN 1007,,,,JOSE IGNACIO,MALDONADO,42235262,,,095905662,registro@bdsestudio.com,www.bdsestudio.com,,,-32.620800,-55.612700,,,,,,,,,9,4445238
569,BAHIA VIK JOSE IGNACIO,M,RUTA 10 KILOMETRO 182500,,,,JOSE IGNACIO,MALDONADO,095444451,,,,paula@vikretreats.com,www.vikretreats.com,,,-32.620800,-55.612700,,,,,,,,,569,5577354
712,CASA GRANDE,M,MANZANA 19 SOLAR 1 PADRÓN 1394,,,,JOSE IGNACIO,MALDONADO,44863500,42440229,,,info@casagrande.club,www.casagrande.club,,,-32.620800,-55.612700,,,,,,,,,712,6241257
